,date,store,item,sales
23963,2018-01-24,7,27,13.73
23964,2018-01-25,7,27,11.2
23965,2018-01-26,7,27,13.37
23966,2018-01-27,7,27,11.43
23967,2018-01-28,7,27,13.04
23968,2018-01-29,7,27,12.99
23969,2018-01-30,7,27,11.46
23970,2018-01-31,7,27,11.3
23971,2018-02-01,7,27,10.34
23972,2018-02-02,7,27,9.69
23973,2018-02-03,7,27,7.66
23974,2018-02-04,7,27,13.08
23975,2018-02-05,7,27,14.57
23976,2018-02-06,7,27,16.75
23977,2018-02-07,7,27,13.39
23978,2018-02-08,7,27,11.95
23979,2018-02-09,7,27,12.42
23980,2018-02-10,7,27,9.66
23981,2018-02-11,7,27,14.1
23982,2018-02-12,7,27,8.19
23983,2018-02-13,7,27,15.19
23984,2018-02-14,7,27,14.64
23985,2018-02-15,7,27,11.55
23986,2018-02-16,7,27,11.52
23987,2018-02-17,7,27,11.57
23988,2018-02-18,7,27,20.16
23989,2018-02-19,7,27,11.26
23990,2018-02-20,7,27,13.37
23991,2018-02-21,7,27,14.24
23992,2018-02-22,7,27,14.67
23993,2018-02-23,7,27,11.2
23994,2018-02-24,7,27,11.09
23995,2018-02-25,7,27,14.12
23996,2018-02-26,7,27,12.02
23997,2018-02-27,7,27,13.74
23998,2018-02-28,7,27,13.66
23999,2018-03-01,7,27,16.21
24000,2018-03-02,7,27,18.48
24001,2018-03-03,7,27,19.61
24002,2018-03-04,7,27,19.34
24003,2018-03-05,7,27,12.04
24004,2018-03-06,7,27,14.46
24005,2018-03-07,7,27,14.97
24006,2018-03-08,7,27,16.84
24007,2018-03-09,7,27,18.22
24008,2018-03-10,7,27,19.22
24009,2018-03-11,7,27,21.95
24010,2018-03-12,7,27,9.68
24011,2018-03-13,7,27,11.55
24012,2018-03-14,7,27,12.29
24013,2018-03-15,7,27,16.17
24014,2018-03-16,7,27,14.81
24015,2018-03-17,7,27,17.3
24016,2018-03-18,7,27,18.15
24017,2018-03-19,7,27,9.08
24018,2018-03-20,7,27,11.95
24019,2018-03-21,7,27,14.94
24020,2018-03-22,7,27,16.68
24021,2018-03-23,7,27,17.06
24022,2018-03-24,7,27,18.29
24023,2018-03-25,7,27,18.39
24024,2018-03-26,7,27,8.96
24025,2018-03-27,7,27,10.75
24026,2018-03-28,7,27,12.5
24027,2018-03-29,7,27,15.99
24028,2018-03-30,7,27,20.43
24029,2018-03-31,7,27,20.24
24030,2018-01-01,8,27,17.84
24031,2018-01-02,8,27,25.31
24032,2018-01-03,8,27,21.62
24033,2018-01-04,8,27,27.06
24034,2018-01-05,8,27,20.46
24035,2018-01-06,8,27,22.65
24036,2018-01-07,8,27,23.14
24037,2018-01-08,8,27,17.41
24038,2018-01-09,8,27,20.52
24039,2018-01-10,8,27,18.19
24040,2018-01-11,8,27,19.82
24041,2018-01-12,8,27,21.22
24042,2018-01-13,8,27,25.5
24043,2018-01-14,8,27,27.15
24044,2018-01-15,8,27,16.21
24045,2018-01-16,8,27,19.28
24046,2018-01-17,8,27,19.05
24047,2018-01-18,8,27,20.03
24048,2018-01-19,8,27,29.74
24049,2018-01-20,8,27,29.39
24050,2018-01-21,8,27,25.52
24051,2018-01-22,8,27,18.67
24052,2018-01-23,8,27,18.23
24053,2018-01-24,8,27,18.75
24054,2018-01-25,8,27,20.9
24055,2018-01-26,8,27,23.03
24056,2018-01-27,8,27,22.78
24057,2018-01-28,8,27,22.15
24058,2018-01-29,8,27,15.14
24059,2018-01-30,8,27,20.37
24060,2018-01-31,8,27,20.66
24061,2018-02-01,8,27,25.07
24062,2018-02-02,8,27,21.11
24063,2018-02-03,8,27,22.41
24064,2018-02-04,8,27,24.73
24065,2018-02-05,8,27,17.24
24066,2018-02-06,8,27,21.82
24067,2018-02-07,8,27,21.04
24068,2018-02-08,8,27,22.73
24069,2018-02-09,8,27,21.95
24070,2018-02-10,8,27,25.1
24071,2018-02-11,8,27,26.76
24072,2018-02-12,8,27,17.07
24073,2018-02-13,8,27,20.41
24074,2018-02-14,8,27,22.8
24075,2018-02-15,8,27,20.53
24076,2018-02-16,8,27,23.93
24077,2018-02-17,8,27,28.22
24078,2018-02-18,8,27,32.12
24079,2018-02-19,8,27,15.65
24080,2018-02-20,8,27,18.77
24081,2018-02-21,8,27,18.59
24082,2018-02-22,8,27,22.02
24083,2018-02-23,8,27,20.88
24084,2018-02-24,8,27,23.61
24085,2018-02-25,8,27,26.88
24086,2018-02-26,8,27,17.87
24087,2018-02-27,8,27,20.47
24088,2018-02-28,8,27,21.89
24089,2018-03-01,8,27,26.33
24090,2018-03-02,8,27,29.88
24091,2018-03-03,8,27,27.65
24092,2018-03-04,8,27,38.18
24093,2018-03-05,8,27,23.49
24094,2018-03-06,8,27,28.87
24095,2018-03-07,8,27,28.91
24096,2018-03-08,8,27,25.57
24097,2018-03-09,8,27,26.13
24098,2018-03-10,8,27,22.55
24099,2018-03-11,8,27,30.77
24100,2018-03-12,8,27,17.1
24101,2018-03-13,8,27,21.19
24102,2018-03-14,8,27,21.95
24103,2018-03-15,8,27,22.65
24104,2018-03-16,8,27,26.86
24105,2018-03-17,8,27,26.67
24106,2018-03-18,8,27,34.47
24107,2018-03-19,8,27,19.11
24108,2018-03-20,8,27,24.93
24109,2018-03-21,8,27,24.8
24110,2018-03-22,8,27,23.61
24111,2018-03-23,8,27,23.36
24112,2018-03-24,8,27,23.02
24113,2018-03-25,8,27,38.6
24114,2018-03-26,8,27,21.8
24115,2018-03-27,8,27,26.06
24116,2018-03-28,8,27,27.83
24117,2018-03-29,8,27,27.64
24118,2018-03-30,8,27,28.08
24119,2018-03-31,8,27,28.35
24120,2018-01-01,9,27,7.42
24121,2018-01-02,9,27,19.06
24122,2018-01-03,9,27,18.99
24123,2018-01-04,9,27,18.52
24124,2018-01-05,9,27,16.89
24125,2018-01-06,9,27,20.24
24126,2018-01-07,9,27,22.41
24127,2018-01-08,9,27,13.21
24128,2018-01-09,9,27,16.15
24129,2018-01-10,9,27,12.96
24130,2018-01-11,9,27,12.71
24131,2018-01-12,9,27,16.17
24132,2018-01-13,9,27,20.16
24133,2018-01-14,9,27,20.43
24134,2018-01-15,9,27,13.37
24135,2018-01-16,9,27,18.27
24136,2018-01-17,9,27,17.11
24137,2018-01-18,9,27,14.91
24138,2018-01-19,9,27,19.1
24139,2018-01-20,9,27,20.36
24140,2018-01-21,9,27,19.72
24141,2018-01-22,9,27,14.39
24142,2018-01-23,9,27,18.65
24143,2018-01-24,9,27,19.03
24144,2018-01-25,9,27,15.39
24145,2018-01-26,9,27,20.84
24146,2018-01-27,9,27,20.74
24147,2018-01-28,9,27,22.0
24148,2018-01-29,9,27,11.42
24149,2018-01-30,9,27,17.51
24150,2018-01-31,9,27,17.32
24151,2018-02-01,9,27,17.81
24152,2018-02-02,9,27,24.57
24153,2018-02-03,9,27,23.93
24154,2018-02-04,9,27,21.43
24155,2018-02-05,9,27,14.02
24156,2018-02-06,9,27,16.43
24157,2018-02-07,9,27,16.81
24158,2018-02-08,9,27,17.45
24159,2018-02-09,9,27,19.88
24160,2018-02-10,9,27,24.16
24161,2018-02-11,9,27,24.14
24162,2018-02-12,9,27,10.34
24163,2018-02-13,9,27,20.88
24164,2018-02-14,9,27,19.31
24165,2018-02-15,9,27,18.15
24166,2018-02-16,9,27,23.76
24167,2018-02-17,9,27,26.14
24168,2018-02-18,9,27,28.05
24169,2018-02-19,9,27,15.92
24170,2018-02-20,9,27,16.89
24171,2018-02-21,9,27,19.07
24172,2018-02-22,9,27,18.5
24173,2018-02-23,9,27,19.84
24174,2018-02-24,9,27,21.23
24175,2018-02-25,9,27,22.19
24176,2018-02-26,9,27,11.89
24177,2018-02-27,9,27,17.48
24178,2018-02-28,9,27,17.69
24179,2018-03-01,9,27,19.9
24180,2018-03-02,9,27,26.7
24181,2018-03-03,9,27,26.32
24182,2018-03-04,9,27,32.14
24183,2018-03-05,9,27,20.28
24184,2018-03-06,9,27,24.52
24185,2018-03-07,9,27,25.03
24186,2018-03-08,9,27,25.19
24187,2018-03-09,9,27,26.71
24188,2018-03-10,9,27,28.31
24189,2018-03-11,9,27,31.11
24190,2018-03-12,9,27,17.6
24191,2018-03-13,9,27,21.41
24192,2018-03-14,9,27,21.35
24193,2018-03-15,9,27,26.25
24194,2018-03-16,9,27,25.95
24195,2018-03-17,9,27,24.46
24196,2018-03-18,9,27,31.34
24197,2018-03-19,9,27,19.47
24198,2018-03-20,9,27,22.11
24199,2018-03-21,9,27,21.52
24200,2018-03-22,9,27,20.59
24201,2018-03-23,9,27,20.6
24202,2018-03-24,9,27,18.37
24203,2018-03-25,9,27,30.71
24204,2018-03-26,9,27,16.15
24205,2018-03-27,9,27,16.68
24206,2018-03-28,9,27,15.56
24207,2018-03-29,9,27,22.88
24208,2018-03-30,9,27,25.94
24209,2018-03-31,9,27,24.04
24210,2018-01-01,10,27,14.54
24211,2018-01-02,10,27,18.29
24212,2018-01-03,10,27,18.86
24213,2018-01-04,10,27,18.86
24214,2018-01-05,10,27,19.45
24215,2018-01-06,10,27,21.04
24216,2018-01-07,10,27,22.81
24217,2018-01-08,10,27,17.54
24218,2018-01-09,10,27,15.19
24219,2018-01-10,10,27,16.12
24220,2018-01-11,10,27,20.57
24221,2018-01-12,10,27,19.12
24222,2018-01-13,10,27,19.44
24223,2018-01-14,10,27,19.35
24224,2018-01-15,10,27,11.84
24225,2018-01-16,10,27,13.49
24226,2018-01-17,10,27,16.8
24227,2018-01-18,10,27,19.97
24228,2018-01-19,10,27,16.92
24229,2018-01-20,10,27,19.57
24230,2018-01-21,10,27,21.15
24231,2018-01-22,10,27,14.0
24232,2018-01-23,10,27,15.74
24233,2018-01-24,10,27,14.4
24234,2018-01-25,10,27,16.75
24235,2018-01-26,10,27,20.57
24236,2018-01-27,10,27,20.65
24237,2018-01-28,10,27,22.82
24238,2018-01-29,10,27,16.36
24239,2018-01-30,10,27,17.35
24240,2018-01-31,10,27,16.97
24241,2018-02-01,10,27,18.19
24242,2018-02-02,10,27,22.86
24243,2018-02-03,10,27,19.33
24244,2018-02-04,10,27,19.46
24245,2018-02-05,10,27,14.29
24246,2018-02-06,10,27,16.61
24247,2018-02-07,10,27,16.56
24248,2018-02-08,10,27,19.03
24249,2018-02-09,10,27,18.56
24250,2018-02-10,10,27,24.51
24251,2018-02-11,10,27,24.91
24252,2018-02-12,10,27,13.76
24253,2018-02-13,10,27,16.59
24254,2018-02-14,10,27,16.18
24255,2018-02-15,10,27,18.28
24256,2018-02-16,10,27,19.45
24257,2018-02-17,10,27,21.86
24258,2018-02-18,10,27,25.98
24259,2018-02-19,10,27,16.77
24260,2018-02-20,10,27,17.8
24261,2018-02-21,10,27,16.83
24262,2018-02-22,10,27,18.15
24263,2018-02-23,10,27,21.22
24264,2018-02-24,10,27,23.15
24265,2018-02-25,10,27,25.0
24266,2018-02-26,10,27,15.41
24267,2018-02-27,10,27,17.04
24268,2018-02-28,10,27,16.29
24269,2018-03-01,10,27,21.44
24270,2018-03-02,10,27,24.46
24271,2018-03-03,10,27,29.39
24272,2018-03-04,10,27,35.59
24273,2018-03-05,10,27,23.1
24274,2018-03-06,10,27,27.7
24275,2018-03-07,10,27,25.51
24276,2018-03-08,10,27,23.88
24277,2018-03-09,10,27,27.11
24278,2018-03-10,10,27,27.5
24279,2018-03-11,10,27,30.92
24280,2018-03-12,10,27,19.3
24281,2018-03-13,10,27,22.76
24282,2018-03-14,10,27,21.93
24283,2018-03-15,10,27,21.15
24284,2018-03-16,10,27,28.79
24285,2018-03-17,10,27,27.64
24286,2018-03-18,10,27,33.02
24287,2018-03-19,10,27,19.15
24288,2018-03-20,10,27,19.26
24289,2018-03-21,10,27,18.28
24290,2018-03-22,10,27,21.96
24291,2018-03-23,10,27,25.76
24292,2018-03-24,10,27,26.14
24293,2018-03-25,10,27,27.82
24294,2018-03-26,10,27,16.57
24295,2018-03-27,10,27,21.63
24296,2018-03-28,10,27,23.04
24297,2018-03-29,10,27,27.07
24298,2018-03-30,10,27,31.62
24299,2018-03-31,10,27,31.01
24300,2018-01-01,1,28,49.47
24301,2018-01-02,1,28,49.61
24302,2018-01-03,1,28,50.78
24303,2018-01-04,1,28,58.07
24304,2018-01-05,1,28,56.76
24305,2018-01-06,1,28,67.78
24306,2018-01-07,1,28,72.56
24307,2018-01-08,1,28,54.22
24308,2018-01-09,1,28,58.4
24309,2018-01-10,1,28,57.23
24310,2018-01-11,1,28,55.15
24311,2018-01-12,1,28,64.69
24312,2018-01-13,1,28,63.81
24313,2018-01-14,1,28,67.12
24314,2018-01-15,1,28,48.98
24315,2018-01-16,1,28,53.89
24316,2018-01-17,1,28,52.03
24317,2018-01-18,1,28,55.63
24318,2018-01-19,1,28,67.23
24319,2018-01-20,1,28,65.6
24320,2018-01-21,1,28,63.97
24321,2018-01-22,1,28,49.21
24322,2018-01-23,1,28,49.37
24323,2018-01-24,1,28,51.0
24324,2018-01-25,1,28,55.59
24325,2018-01-26,1,28,63.52
24326,2018-01-27,1,28,64.62
24327,2018-01-28,1,28,65.54
24328,2018-01-29,1,28,49.8
24329,2018-01-30,1,28,55.36
24330,2018-01-31,1,28,63.59
24331,2018-02-01,1,28,65.39
24332,2018-02-02,1,28,73.02
24333,2018-02-03,1,28,82.83
24334,2018-02-04,1,28,81.56
24335,2018-02-05,1,28,63.81
24336,2018-02-06,1,28,68.23
24337,2018-02-07,1,28,70.68
24338,2018-02-08,1,28,71.52
24339,2018-02-09,1,28,63.36
24340,2018-02-10,1,28,68.77
24341,2018-02-11,1,28,70.9
24342,2018-02-12,1,28,50.95
24343,2018-02-13,1,28,59.33
24344,2018-02-14,1,28,65.22
24345,2018-02-15,1,28,64.99
24346,2018-02-16,1,28,71.68
24347,2018-02-17,1,28,70.08
24348,2018-02-18,1,28,73.55
24349,2018-02-19,1,28,52.56
24350,2018-02-20,1,28,57.52
24351,2018-02-21,1,28,58.21
24352,2018-02-22,1,28,59.17
24353,2018-02-23,1,28,71.26
24354,2018-02-24,1,28,75.75
24355,2018-02-25,1,28,81.43
24356,2018-02-26,1,28,50.82
24357,2018-02-27,1,28,62.3
24358,2018-02-28,1,28,64.09
24359,2018-03-01,1,28,90.04
24360,2018-03-02,1,28,82.33
24361,2018-03-03,1,28,83.41
24362,2018-03-04,1,28,89.62
24363,2018-03-05,1,28,65.28
24364,2018-03-06,1,28,71.84
24365,2018-03-07,1,28,67.25
24366,2018-03-08,1,28,74.76
24367,2018-03-09,1,28,76.6
24368,2018-03-10,1,28,80.96
24369,2018-03-11,1,28,84.39
24370,2018-03-12,1,28,53.19
24371,2018-03-13,1,28,69.33
24372,2018-03-14,1,28,62.14
24373,2018-03-15,1,28,86.35
24374,2018-03-16,1,28,93.72
24375,2018-03-17,1,28,93.3
24376,2018-03-18,1,28,91.65
24377,2018-03-19,1,28,56.75
24378,2018-03-20,1,28,81.36
24379,2018-03-21,1,28,73.35
24380,2018-03-22,1,28,80.83
24381,2018-03-23,1,28,85.05
24382,2018-03-24,1,28,87.3
24383,2018-03-25,1,28,91.6
24384,2018-03-26,1,28,61.88
24385,2018-03-27,1,28,82.22
24386,2018-03-28,1,28,75.84
24387,2018-03-29,1,28,83.02
24388,2018-03-30,1,28,79.35
24389,2018-03-31,1,28,76.75
24390,2018-01-01,2,28,64.54
24391,2018-01-02,2,28,95.71
24392,2018-01-03,2,28,93.89
24393,2018-01-04,2,28,90.22
24394,2018-01-05,2,28,93.65
24395,2018-01-06,2,28,87.58
24396,2018-01-07,2,28,104.25
24397,2018-01-08,2,28,70.17
24398,2018-01-09,2,28,79.79
24399,2018-01-10,2,28,78.93
24400,2018-01-11,2,28,87.07
24401,2018-01-12,2,28,93.14
24402,2018-01-13,2,28,95.26
24403,2018-01-14,2,28,92.85
24404,2018-01-15,2,28,58.26
24405,2018-01-16,2,28,76.14
24406,2018-01-17,2,28,76.3
24407,2018-01-18,2,28,80.09
24408,2018-01-19,2,28,91.11
24409,2018-01-20,2,28,91.62
24410,2018-01-21,2,28,92.01
24411,2018-01-22,2,28,62.29
24412,2018-01-23,2,28,79.55
24413,2018-01-24,2,28,78.81
24414,2018-01-25,2,28,89.57
24415,2018-01-26,2,28,86.16
24416,2018-01-27,2,28,85.9
24417,2018-01-28,2,28,99.09
24418,2018-01-29,2,28,65.61
24419,2018-01-30,2,28,75.39
24420,2018-01-31,2,28,75.34
24421,2018-02-01,2,28,87.69
24422,2018-02-02,2,28,113.55
24423,2018-02-03,2,28,114.34
24424,2018-02-04,2,28,115.85
24425,2018-02-05,2,28,78.21
24426,2018-02-06,2,28,78.68
24427,2018-02-07,2,28,79.71
24428,2018-02-08,2,28,88.11
24429,2018-02-09,2,28,102.28
24430,2018-02-10,2,28,100.0
24431,2018-02-11,2,28,105.9
24432,2018-02-12,2,28,75.78
24433,2018-02-13,2,28,78.88
24434,2018-02-14,2,28,77.47
24435,2018-02-15,2,28,87.55
24436,2018-02-16,2,28,103.29
24437,2018-02-17,2,28,98.71
24438,2018-02-18,2,28,107.46
24439,2018-02-19,2,28,73.89
24440,2018-02-20,2,28,86.71
24441,2018-02-21,2,28,83.86
24442,2018-02-22,2,28,91.56
24443,2018-02-23,2,28,96.34
24444,2018-02-24,2,28,97.44
24445,2018-02-25,2,28,107.11
24446,2018-02-26,2,28,79.46
24447,2018-02-27,2,28,85.85
24448,2018-02-28,2,28,82.9
24449,2018-03-01,2,28,125.42
24450,2018-03-02,2,28,117.89
24451,2018-03-03,2,28,124.49
24452,2018-03-04,2,28,145.09
24453,2018-03-05,2,28,100.92
24454,2018-03-06,2,28,97.51
24455,2018-03-07,2,28,99.65
24456,2018-03-08,2,28,107.61
24457,2018-03-09,2,28,109.89
24458,2018-03-10,2,28,120.79
24459,2018-03-11,2,28,141.41
24460,2018-03-12,2,28,93.04
24461,2018-03-13,2,28,103.45
24462,2018-03-14,2,28,106.37
24463,2018-03-15,2,28,108.8
24464,2018-03-16,2,28,125.68
24465,2018-03-17,2,28,124.07
24466,2018-03-18,2,28,138.04
24467,2018-03-19,2,28,94.54
24468,2018-03-20,2,28,105.83
24469,2018-03-21,2,28,106.22
24470,2018-03-22,2,28,99.08
24471,2018-03-23,2,28,113.54
24472,2018-03-24,2,28,116.44
24473,2018-03-25,2,28,132.58
24474,2018-03-26,2,28,94.27
24475,2018-03-27,2,28,100.11
24476,2018-03-28,2,28,100.28
24477,2018-03-29,2,28,103.5
24478,2018-03-30,2,28,118.78
24479,2018-03-31,2,28,119.22
24480,2018-01-01,3,28,62.1
24481,2018-01-02,3,28,79.91
24482,2018-01-03,3,28,80.32
24483,2018-01-04,3,28,78.27
24484,2018-01-05,3,28,75.97
24485,2018-01-06,3,28,80.84
24486,2018-01-07,3,28,94.27
24487,2018-01-08,3,28,55.47
24488,2018-01-09,3,28,72.78
24489,2018-01-10,3,28,78.1
24490,2018-01-11,3,28,80.13
24491,2018-01-12,3,28,75.58
24492,2018-01-13,3,28,76.48
24493,2018-01-14,3,28,79.67
24494,2018-01-15,3,28,56.67
24495,2018-01-16,3,28,75.2
24496,2018-01-17,3,28,78.93
24497,2018-01-18,3,28,78.27
24498,2018-01-19,3,28,81.09
24499,2018-01-20,3,28,84.41
24500,2018-01-21,3,28,87.09
24501,2018-01-22,3,28,60.5
24502,2018-01-23,3,28,72.45
24503,2018-01-24,3,28,75.8
24504,2018-01-25,3,28,79.21
24505,2018-01-26,3,28,77.9
24506,2018-01-27,3,28,82.41
24507,2018-01-28,3,28,97.8
24508,2018-01-29,3,28,57.35
24509,2018-01-30,3,28,74.38
24510,2018-01-31,3,28,76.63
24511,2018-02-01,3,28,91.96
24512,2018-02-02,3,28,84.7
24513,2018-02-03,3,28,85.64
24514,2018-02-04,3,28,90.42
24515,2018-02-05,3,28,59.49
24516,2018-02-06,3,28,81.64
24517,2018-02-07,3,28,77.77
24518,2018-02-08,3,28,80.47
24519,2018-02-09,3,28,92.68
24520,2018-02-10,3,28,96.51
24521,2018-02-11,3,28,94.06
24522,2018-02-12,3,28,68.6
24523,2018-02-13,3,28,88.67
24524,2018-02-14,3,28,84.84
24525,2018-02-15,3,28,76.17
24526,2018-02-16,3,28,96.07
24527,2018-02-17,3,28,92.88
24528,2018-02-18,3,28,99.11
24529,2018-02-19,3,28,65.39
24530,2018-02-20,3,28,80.57
24531,2018-02-21,3,28,80.02
24532,2018-02-22,3,28,89.18
24533,2018-02-23,3,28,93.56
24534,2018-02-24,3,28,94.07
24535,2018-02-25,3,28,104.46
24536,2018-02-26,3,28,66.95
24537,2018-02-27,3,28,84.06
24538,2018-02-28,3,28,81.61
24539,2018-03-01,3,28,105.88
24540,2018-03-02,3,28,106.15
24541,2018-03-03,3,28,115.67
24542,2018-03-04,3,28,117.87
24543,2018-03-05,3,28,72.26
24544,2018-03-06,3,28,109.87
24545,2018-03-07,3,28,109.21
24546,2018-03-08,3,28,110.1
24547,2018-03-09,3,28,110.89
24548,2018-03-10,3,28,117.95
24549,2018-03-11,3,28,123.56
24550,2018-03-12,3,28,72.27
24551,2018-03-13,3,28,92.19
24552,2018-03-14,3,28,92.41
24553,2018-03-15,3,28,91.98
24554,2018-03-16,3,28,93.91
24555,2018-03-17,3,28,119.81
24556,2018-03-18,3,28,124.32
24557,2018-03-19,3,28,82.69
24558,2018-03-20,3,28,96.61
24559,2018-03-21,3,28,96.05
24560,2018-03-22,3,28,98.97
24561,2018-03-23,3,28,105.87
24562,2018-03-24,3,28,106.47
24563,2018-03-25,3,28,114.27
24564,2018-03-26,3,28,73.71
24565,2018-03-27,3,28,101.51
24566,2018-03-28,3,28,97.7
24567,2018-03-29,3,28,101.44
24568,2018-03-30,3,28,107.32
24569,2018-03-31,3,28,113.13
24570,2018-01-01,4,28,66.15
24571,2018-01-02,4,28,64.39
24572,2018-01-03,4,28,69.21
24573,2018-01-04,4,28,71.47
24574,2018-01-05,4,28,75.87
24575,2018-01-06,4,28,79.53
24576,2018-01-07,4,28,90.36
24577,2018-01-08,4,28,54.62
24578,2018-01-09,4,28,59.84
24579,2018-01-10,4,28,61.04
24580,2018-01-11,4,28,67.27
24581,2018-01-12,4,28,68.96
24582,2018-01-13,4,28,72.96
24583,2018-01-14,4,28,90.17
24584,2018-01-15,4,28,53.03
24585,2018-01-16,4,28,63.03
24586,2018-01-17,4,28,63.43
24587,2018-01-18,4,28,65.04
24588,2018-01-19,4,28,76.6
24589,2018-01-20,4,28,77.58
24590,2018-01-21,4,28,86.91
24591,2018-01-22,4,28,55.83
24592,2018-01-23,4,28,61.97
24593,2018-01-24,4,28,65.93
24594,2018-01-25,4,28,71.08
24595,2018-01-26,4,28,69.27
24596,2018-01-27,4,28,73.34
24597,2018-01-28,4,28,80.58
24598,2018-01-29,4,28,58.2
24599,2018-01-30,4,28,66.45
24600,2018-01-31,4,28,70.54
24601,2018-02-01,4,28,70.62
24602,2018-02-02,4,28,69.02
24603,2018-02-03,4,28,74.11
24604,2018-02-04,4,28,90.58
24605,2018-02-05,4,28,60.87
24606,2018-02-06,4,28,80.34
24607,2018-02-07,4,28,76.86
24608,2018-02-08,4,28,70.63
24609,2018-02-09,4,28,79.83
24610,2018-02-10,4,28,87.73
24611,2018-02-11,4,28,97.53
24612,2018-02-12,4,28,61.84
24613,2018-02-13,4,28,73.59
24614,2018-02-14,4,28,72.27
24615,2018-02-15,4,28,72.01
24616,2018-02-16,4,28,80.67
24617,2018-02-17,4,28,97.91
24618,2018-02-18,4,28,98.66
24619,2018-02-19,4,28,59.92
24620,2018-02-20,4,28,72.74
24621,2018-02-21,4,28,71.3
24622,2018-02-22,4,28,70.55
24623,2018-02-23,4,28,78.85
24624,2018-02-24,4,28,82.81
24625,2018-02-25,4,28,83.74
24626,2018-02-26,4,28,60.72
24627,2018-02-27,4,28,67.24
24628,2018-02-28,4,28,67.62
24629,2018-03-01,4,28,90.45
24630,2018-03-02,4,28,93.29
24631,2018-03-03,4,28,108.11
24632,2018-03-04,4,28,119.71
24633,2018-03-05,4,28,74.53
24634,2018-03-06,4,28,87.43
24635,2018-03-07,4,28,87.61
24636,2018-03-08,4,28,101.66
24637,2018-03-09,4,28,105.39
24638,2018-03-10,4,28,102.9
24639,2018-03-11,4,28,108.2
24640,2018-03-12,4,28,74.53
24641,2018-03-13,4,28,85.64
24642,2018-03-14,4,28,85.93
24643,2018-03-15,4,28,96.57
24644,2018-03-16,4,28,99.66
24645,2018-03-17,4,28,106.85
24646,2018-03-18,4,28,110.97
24647,2018-03-19,4,28,76.09
24648,2018-03-20,4,28,89.94
24649,2018-03-21,4,28,89.2
24650,2018-03-22,4,28,92.62
24651,2018-03-23,4,28,90.75
24652,2018-03-24,4,28,98.47
24653,2018-03-25,4,28,111.09
24654,2018-03-26,4,28,68.92
24655,2018-03-27,4,28,84.39
24656,2018-03-28,4,28,86.42
24657,2018-03-29,4,28,89.84
24658,2018-03-30,4,28,95.64
24659,2018-03-31,4,28,106.04
24660,2018-01-01,5,28,36.75
24661,2018-01-02,5,28,44.25
24662,2018-01-03,5,28,48.12
24663,2018-01-04,5,28,53.46
24664,2018-01-05,5,28,61.45
24665,2018-01-06,5,28,62.03
24666,2018-01-07,5,28,61.16
24667,2018-01-08,5,28,45.29
24668,2018-01-09,5,28,45.21
24669,2018-01-10,5,28,48.03
24670,2018-01-11,5,28,46.58
24671,2018-01-12,5,28,60.29
24672,2018-01-13,5,28,58.45
24673,2018-01-14,5,28,55.79
24674,2018-01-15,5,28,39.67
24675,2018-01-16,5,28,48.24
24676,2018-01-17,5,28,48.4
24677,2018-01-18,5,28,53.26
24678,2018-01-19,5,28,57.6
24679,2018-01-20,5,28,57.81
24680,2018-01-21,5,28,59.8
24681,2018-01-22,5,28,43.4
24682,2018-01-23,5,28,48.05
24683,2018-01-24,5,28,49.0
24684,2018-01-25,5,28,50.56
24685,2018-01-26,5,28,59.83
24686,2018-01-27,5,28,60.63
24687,2018-01-28,5,28,59.39
24688,2018-01-29,5,28,39.99
24689,2018-01-30,5,28,48.4
24690,2018-01-31,5,28,50.03
24691,2018-02-01,5,28,50.06
24692,2018-02-02,5,28,58.37
24693,2018-02-03,5,28,66.15
24694,2018-02-04,5,28,70.26
24695,2018-02-05,5,28,44.19
24696,2018-02-06,5,28,48.49
24697,2018-02-07,5,28,54.21
24698,2018-02-08,5,28,52.37
24699,2018-02-09,5,28,65.05
24700,2018-02-10,5,28,67.96
24701,2018-02-11,5,28,70.24
24702,2018-02-12,5,28,46.28
24703,2018-02-13,5,28,48.08
24704,2018-02-14,5,28,54.32
24705,2018-02-15,5,28,53.25
24706,2018-02-16,5,28,61.4
24707,2018-02-17,5,28,64.07
24708,2018-02-18,5,28,66.17
24709,2018-02-19,5,28,44.14
24710,2018-02-20,5,28,54.26
24711,2018-02-21,5,28,54.54
24712,2018-02-22,5,28,53.49
24713,2018-02-23,5,28,61.25
24714,2018-02-24,5,28,61.24
24715,2018-02-25,5,28,61.5
24716,2018-02-26,5,28,45.15
24717,2018-02-27,5,28,48.82
24718,2018-02-28,5,28,48.4
24719,2018-03-01,5,28,69.05
24720,2018-03-02,5,28,70.19
24721,2018-03-03,5,28,77.29
24722,2018-03-04,5,28,78.49
24723,2018-03-05,5,28,46.64
24724,2018-03-06,5,28,67.49
24725,2018-03-07,5,28,65.98
24726,2018-03-08,5,28,70.88
24727,2018-03-09,5,28,72.04
24728,2018-03-10,5,28,74.2
24729,2018-03-11,5,28,78.89
24730,2018-03-12,5,28,46.3
24731,2018-03-13,5,28,62.6
24732,2018-03-14,5,28,66.21
24733,2018-03-15,5,28,70.29
24734,2018-03-16,5,28,70.55
24735,2018-03-17,5,28,79.65
24736,2018-03-18,5,28,81.09
24737,2018-03-19,5,28,48.25
24738,2018-03-20,5,28,65.16
24739,2018-03-21,5,28,64.85
