,date,store,item,sales
23146,2017-11-16,2,33,100.2
23147,2017-11-16,8,3,59.2
23148,2017-11-16,1,15,84.36
23149,2017-11-16,7,15,68.38
23150,2017-11-16,10,7,74.21
23151,2017-11-16,5,25,72.78
23152,2017-11-16,5,27,19.05
23153,2017-11-16,4,29,89.04
23154,2017-11-16,8,40,39.94
23155,2017-11-16,4,10,90.47
23156,2017-11-16,8,18,117.64
23157,2017-11-16,3,5,27.72
23158,2017-11-16,7,29,56.02
23159,2017-11-16,3,6,72.22
23160,2017-11-16,8,47,31.25
23161,2017-11-16,2,27,33.15
23162,2017-11-16,3,23,39.61
23163,2017-11-16,4,25,92.83
23164,2017-11-16,5,23,26.51
23165,2017-11-16,3,14,79.64
23166,2017-11-16,3,40,42.77
23167,2017-11-16,4,41,30.54
23168,2017-11-16,5,15,79.15
23169,2017-11-16,2,36,117.67
23170,2017-11-16,7,25,66.5
23171,2017-11-16,7,37,24.48
23172,2017-11-16,1,48,47.76
23173,2017-11-16,10,44,41.48
23174,2017-11-16,2,9,80.73
23175,2017-11-16,10,14,70.0
23176,2017-11-16,9,2,76.36
23177,2017-11-16,8,4,30.09
23178,2017-11-16,5,49,25.7
23179,2017-11-16,2,4,33.15
23180,2017-11-16,7,5,13.96
23181,2017-11-16,5,30,35.91
23182,2017-11-16,6,41,15.05
23183,2017-11-16,6,21,37.54
23184,2017-11-16,2,2,87.76
23185,2017-11-16,5,39,39.46
23186,2017-11-16,2,46,89.79
23187,2017-11-16,3,29,90.09
23188,2017-11-16,2,1,27.13
23189,2017-11-16,4,7,76.14
23190,2017-11-16,5,2,54.69
23191,2017-11-16,7,22,68.31
23192,2017-11-16,10,26,59.39
23193,2017-11-16,4,45,100.44
23194,2017-11-16,9,23,33.41
23195,2017-11-16,1,5,17.45
23196,2017-11-16,6,2,50.73
23197,2017-11-16,1,47,24.35
23198,2017-11-16,2,10,102.78
23199,2017-11-16,8,22,124.9
23200,2017-11-16,8,34,37.68
23201,2017-11-16,1,11,75.63
23202,2017-11-16,8,8,114.41
23203,2017-11-16,6,14,50.18
23204,2017-11-16,6,8,71.01
23205,2017-11-16,5,48,44.88
23206,2017-11-16,10,6,77.04
23207,2017-11-16,9,16,30.47
23208,2017-11-16,1,29,72.02
23209,2017-11-16,10,47,28.43
23210,2017-11-16,7,10,55.09
23211,2017-11-16,6,35,59.26
23212,2017-11-16,1,23,27.47
23213,2017-11-16,8,48,68.56
23214,2017-11-16,6,42,34.46
23215,2017-11-16,10,27,32.78
23216,2017-11-16,7,16,18.53
23217,2017-11-16,5,7,49.65
23218,2017-11-16,3,20,58.95
23219,2017-11-16,1,20,43.38
23220,2017-11-16,8,38,108.26
23221,2017-11-16,4,16,31.13
23222,2017-11-16,7,18,63.93
23223,2017-11-16,5,44,27.14
23224,2017-11-16,3,28,124.14
23225,2017-11-16,5,19,38.45
23226,2017-11-16,6,4,19.54
23227,2017-11-16,6,24,58.99
23228,2017-11-16,1,24,64.7
23229,2017-11-16,8,7,83.13
23230,2017-11-16,6,27,16.46
23231,2017-11-16,4,30,49.03
23232,2017-11-16,10,20,61.12
23233,2017-11-16,10,30,57.96
23234,2017-11-16,7,9,44.73
23235,2017-11-16,4,20,52.03
23236,2017-11-16,9,28,103.63
23237,2017-11-16,9,35,81.95
23238,2017-11-16,8,16,39.98
23239,2017-11-16,8,20,65.36
23240,2017-11-16,9,48,62.32
23241,2017-11-16,2,26,74.77
23242,2017-11-16,8,39,54.71
23243,2017-11-16,7,19,34.93
23244,2017-11-16,5,46,52.93
23245,2017-11-16,2,17,52.07
23246,2017-11-16,4,46,73.95
23247,2017-11-16,8,26,64.94
23248,2017-11-16,1,6,60.05
23249,2017-11-16,4,43,64.1
23250,2017-11-16,6,13,69.31
23251,2017-11-16,5,11,63.66
23252,2017-11-16,6,3,32.85
23253,2017-11-16,1,39,46.98
23254,2017-11-16,4,1,28.15
23255,2017-11-16,5,50,56.62
23256,2017-11-16,10,43,67.28
23257,2017-11-16,1,18,88.91
23258,2017-11-16,4,27,26.1
23259,2017-11-16,8,12,93.93
23260,2017-11-16,10,11,84.54
23261,2017-11-16,1,7,64.06
23262,2017-11-16,3,3,42.72
23263,2017-11-16,4,28,106.81
23264,2017-11-16,9,41,27.33
23265,2017-11-16,6,50,53.77
23266,2017-11-16,10,4,26.64
23267,2017-11-16,3,19,51.25
23268,2017-11-16,8,30,56.96
23269,2017-11-16,9,8,91.99
23270,2017-11-16,9,39,52.34
23271,2017-11-16,10,2,74.8
23272,2017-11-16,9,50,83.35
23273,2017-11-16,1,43,55.83
23274,2017-11-16,8,43,74.41
23275,2017-11-16,1,2,58.87
23276,2017-11-16,6,26,38.6
23277,2017-11-16,4,19,50.6
23278,2017-11-16,10,5,26.74
23279,2017-11-16,2,50,102.63
23280,2017-11-16,1,8,74.73
23281,2017-11-16,9,49,35.44
23282,2017-11-16,9,24,80.71
23283,2017-11-16,8,24,91.35
23284,2017-11-16,8,46,79.31
23285,2017-11-16,1,31,58.02
23286,2017-11-16,3,12,87.21
23287,2017-11-16,2,41,33.9
23288,2017-11-16,8,2,85.42
23289,2017-11-16,1,13,86.63
23290,2017-11-16,3,8,103.95
23291,2017-11-16,10,46,76.0
23292,2017-11-16,7,21,36.83
23293,2017-11-16,2,35,101.68
23294,2017-11-16,1,4,27.04
23295,2017-11-16,8,32,64.22
23296,2017-11-16,5,18,74.7
23297,2017-11-16,10,3,52.02
23298,2017-11-16,1,25,79.21
23299,2017-11-16,2,38,115.76
23300,2017-11-16,5,29,58.16
23301,2017-11-16,9,1,27.12
23302,2017-11-16,4,39,58.99
23303,2017-11-16,10,15,117.15
23304,2017-11-16,6,47,17.38
23305,2017-11-16,10,16,38.98
23306,2017-11-16,6,32,35.42
23307,2017-11-16,1,42,38.59
23308,2017-11-16,4,24,75.27
23309,2017-11-16,10,39,63.16
23310,2017-11-16,6,28,75.13
23311,2017-11-16,9,30,50.05
23312,2017-11-16,8,29,94.66
23313,2017-11-16,4,21,52.25
23314,2017-11-16,1,37,33.02
23315,2017-11-16,7,11,55.2
23316,2017-11-16,1,35,71.59
23317,2017-11-16,5,21,34.42
23318,2017-11-16,6,25,73.61
23319,2017-11-16,8,14,86.22
23320,2017-11-16,1,32,46.41
23321,2017-11-16,3,36,105.55
23322,2017-11-16,1,40,28.23
23323,2017-11-16,7,6,48.88
23324,2017-11-16,3,4,23.63
23325,2017-11-16,9,4,25.05
23326,2017-11-16,5,33,61.01
23327,2017-11-16,5,20,37.31
23328,2017-11-16,3,38,105.09
23329,2017-11-16,4,48,63.91
23330,2017-11-16,10,38,109.39
23331,2017-11-16,3,26,57.81
23332,2017-11-16,6,23,27.26
23333,2017-11-16,4,9,62.59
23334,2017-11-16,1,10,74.73
23335,2017-11-16,10,10,91.19
23336,2017-11-16,2,7,85.2
23337,2017-11-16,4,31,67.91
23338,2017-11-16,6,45,72.5
23339,2017-11-16,6,9,45.46
23340,2017-11-16,9,26,59.49
23341,2017-11-16,3,32,54.06
23342,2017-11-16,3,42,46.58
23343,2017-11-16,9,45,92.46
23344,2017-11-16,1,17,36.39
23345,2017-11-16,7,12,52.49
23346,2017-11-16,6,31,54.27
23347,2017-11-16,9,17,44.13
23348,2017-11-16,9,32,50.8
23349,2017-11-16,3,13,108.04
23350,2017-11-16,1,1,20.49
23351,2017-11-16,10,41,32.67
23352,2017-11-16,6,43,47.08
23353,2017-11-16,4,33,87.88
23354,2017-11-16,2,11,102.42
23355,2017-11-16,5,24,60.49
23356,2017-11-16,2,47,37.21
23357,2017-11-16,2,31,82.41
23358,2017-11-16,10,48,65.01
23359,2017-11-16,4,26,55.28
23360,2017-11-16,8,36,99.93
23361,2017-11-16,2,18,124.27
23362,2017-11-16,5,3,36.11
23363,2017-11-16,3,33,89.35
23364,2017-11-16,10,29,85.67
23365,2017-11-16,8,6,87.6
23366,2017-11-16,9,15,102.02
23367,2017-11-16,8,11,94.51
23368,2017-11-16,9,31,75.25
23369,2017-11-16,8,5,22.34
23370,2017-11-16,10,22,106.55
23371,2017-11-16,3,39,61.5
23372,2017-11-16,6,29,55.79
23373,2017-11-16,6,37,27.02
23374,2017-11-16,4,18,105.66
23375,2017-11-16,2,5,27.85
23376,2017-11-16,9,5,19.92
23377,2017-11-16,6,15,80.74
23378,2017-11-16,2,43,77.33
23379,2017-11-16,1,36,82.63
23380,2017-11-16,8,49,45.85
23381,2017-11-16,3,46,76.39
23382,2017-11-16,8,50,101.08
23383,2017-11-16,3,15,113.48
23384,2017-11-16,4,13,99.26
23385,2017-11-16,2,28,134.75
23386,2017-11-16,10,34,33.26
23387,2017-11-16,4,14,75.51
23388,2017-11-16,7,26,34.27
23389,2017-11-16,9,18,93.5
23390,2017-11-16,6,17,30.88
23391,2017-11-16,7,30,35.17
23392,2017-11-16,2,49,46.72
23393,2017-11-16,6,7,51.24
23394,2017-11-16,3,24,89.2
23395,2017-11-16,7,35,56.44
23396,2017-11-16,7,27,19.72
23397,2017-11-16,4,34,28.25
23398,2017-11-16,9,43,57.82
23399,2017-11-16,1,9,50.63
23400,2017-11-16,7,7,50.26
23401,2017-11-16,4,17,39.69
23402,2017-11-16,4,15,100.49
23403,2017-11-16,10,1,30.12
23404,2017-11-16,4,47,25.83
23405,2017-11-16,6,19,37.37
23406,2017-11-16,5,41,17.08
23407,2017-11-16,3,27,28.13
23408,2017-11-16,7,41,15.9
23409,2017-11-16,1,16,27.62
23410,2017-11-16,2,44,45.66
23411,2017-11-16,8,28,128.37
23412,2017-11-16,1,28,93.82
23413,2017-11-16,5,9,46.15
23414,2017-11-16,6,30,32.5
23415,2017-11-16,10,33,92.11
23416,2017-11-16,6,5,14.78
23417,2017-11-16,9,33,92.5
23418,2017-11-16,4,50,71.13
23419,2017-11-16,3,9,55.01
23420,2017-11-16,7,2,46.65
23421,2017-11-16,4,2,66.94
23422,2017-11-16,6,34,20.75
23423,2017-11-16,2,24,95.56
23424,2017-11-16,5,31,54.21
23425,2017-11-16,7,13,68.31
23426,2017-11-16,4,35,79.48
23427,2017-11-16,9,47,26.2
23428,2017-11-16,9,14,70.2
23429,2017-11-16,5,5,15.99
23430,2017-11-16,9,3,37.07
23431,2017-11-16,3,11,93.17
23432,2017-11-16,3,35,92.76
23433,2017-11-16,5,32,36.54
23434,2017-11-16,10,25,98.92
23435,2017-11-16,10,8,94.64
23436,2017-11-16,9,40,38.41
23437,2017-11-16,2,3,56.21
23438,2017-11-16,5,13,70.61
23439,2017-11-16,1,21,40.1
23440,2017-11-16,1,3,34.83
23441,2017-11-16,4,5,23.8
23442,2017-11-16,7,23,29.18
23443,2017-11-16,6,11,58.3
23444,2017-11-16,8,31,75.53
23445,2017-11-16,8,15,119.86
23446,2017-11-16,3,47,28.48
23447,2017-11-16,8,9,71.15
23448,2017-11-16,7,3,23.9
23449,2017-11-16,2,34,39.45
23450,2017-11-16,2,23,43.85
23451,2017-11-16,6,38,65.59
23452,2017-11-16,5,37,24.78
23453,2017-11-16,8,1,28.48
23454,2017-11-16,4,11,83.0
23455,2017-11-16,8,44,41.94
23456,2017-11-16,3,10,91.55
23457,2017-11-16,2,37,45.07
23458,2017-11-16,5,47,16.92
23459,2017-11-16,6,22,73.96
23460,2017-11-16,8,37,37.56
23461,2017-11-16,8,41,24.41
23462,2017-11-16,6,48,43.48
23463,2017-11-16,1,26,58.22
23464,2017-11-16,9,34,31.35
23465,2017-11-16,10,40,37.43
23466,2017-11-16,3,17,44.61
23467,2017-11-16,6,39,39.33
23468,2017-11-16,6,1,18.47
23469,2017-11-16,9,44,41.07
23470,2017-11-16,5,1,19.0
23471,2017-11-16,3,18,112.86
23472,2017-11-16,2,42,52.49
23473,2017-11-16,2,6,87.18
23474,2017-11-16,10,45,102.37
23475,2017-11-16,4,3,49.3
23476,2017-11-16,10,23,36.88
23477,2017-11-16,7,33,55.38
23478,2017-11-16,1,38,85.91
23479,2017-11-16,7,48,41.75
23480,2017-11-16,9,46,76.42
23481,2017-11-16,5,45,72.97
23482,2017-11-16,8,10,101.1
23483,2017-11-16,9,9,58.5
23484,2017-11-16,5,22,73.28
23485,2017-11-16,5,42,35.41
23486,2017-11-16,4,8,95.44
23487,2017-11-16,5,16,21.1
23488,2017-11-16,5,4,17.48
23489,2017-11-16,3,1,33.29
23490,2017-11-16,7,45,63.86
23491,2017-11-16,7,42,29.55
23492,2017-11-16,9,22,97.01
23493,2017-11-16,7,50,48.21
23494,2017-11-16,10,32,52.63
23495,2017-11-16,10,42,49.1
23496,2017-11-16,4,22,97.66
23497,2017-11-16,10,49,33.72
23498,2017-11-16,3,16,31.6
23499,2017-11-16,6,33,60.11
23500,2017-11-17,1,38,88.9
23501,2017-11-17,3,17,51.81
23502,2017-11-17,7,13,75.7
23503,2017-11-17,10,17,39.79
23504,2017-11-17,9,39,58.62
23505,2017-11-17,6,41,19.13
23506,2017-11-17,10,36,116.3
23507,2017-11-17,2,50,100.43
23508,2017-11-17,1,44,31.72
23509,2017-11-17,7,21,37.84
23510,2017-11-17,1,39,49.27
23511,2017-11-17,4,25,106.58
23512,2017-11-17,3,2,77.67
23513,2017-11-17,2,27,37.18
23514,2017-11-17,7,29,57.47
23515,2017-11-17,10,48,73.89
23516,2017-11-17,7,34,23.73
23517,2017-11-17,1,28,88.74
23518,2017-11-17,4,32,58.99
23519,2017-11-17,6,29,65.16
23520,2017-11-17,8,15,131.94
23521,2017-11-17,8,37,51.63
23522,2017-11-17,2,41,32.72
23523,2017-11-17,6,35,57.88
23524,2017-11-17,4,21,51.81
23525,2017-11-17,1,20,51.91
23526,2017-11-17,2,40,42.34
23527,2017-11-17,1,9,56.88
23528,2017-11-17,5,12,64.58
23529,2017-11-17,10,29,92.49
23530,2017-11-17,1,6,63.86
23531,2017-11-17,1,14,65.68
23532,2017-11-17,6,21,38.09
23533,2017-11-17,6,43,46.51
23534,2017-11-17,3,21,56.12
23535,2017-11-17,7,18,67.79
23536,2017-11-17,9,16,35.52
23537,2017-11-17,2,16,39.02
23538,2017-11-17,3,5,26.61
23539,2017-11-17,3,35,93.66
23540,2017-11-17,4,23,38.05
23541,2017-11-17,10,44,36.99
23542,2017-11-17,8,2,95.57
23543,2017-11-17,2,28,142.51
23544,2017-11-17,7,33,56.94
23545,2017-11-17,1,2,62.01
23546,2017-11-17,5,45,77.09
23547,2017-11-17,6,30,39.81
23548,2017-11-17,9,44,35.92
23549,2017-11-17,5,22,78.43
23550,2017-11-17,6,48,51.88
23551,2017-11-17,5,47,18.22
23552,2017-11-17,10,40,39.45
23553,2017-11-17,3,16,31.32
23554,2017-11-17,8,1,29.62
23555,2017-11-17,2,23,47.03
23556,2017-11-17,2,35,103.52
23557,2017-11-17,5,42,35.79
23558,2017-11-17,5,37,24.54
23559,2017-11-17,6,38,68.44
23560,2017-11-17,5,41,19.46
23561,2017-11-17,4,17,43.85
23562,2017-11-17,2,29,115.84
23563,2017-11-17,4,34,29.55
23564,2017-11-17,7,30,36.45
23565,2017-11-17,6,5,16.54
23566,2017-11-17,2,3,67.65
23567,2017-11-17,8,9,83.44
23568,2017-11-17,7,41,15.73
23569,2017-11-17,1,21,38.16
23570,2017-11-17,9,3,42.26
23571,2017-11-17,9,24,86.57
23572,2017-11-17,7,50,48.44
23573,2017-11-17,2,24,97.99
23574,2017-11-17,10,46,87.55
23575,2017-11-17,9,1,28.82
23576,2017-11-17,6,45,73.29
23577,2017-11-17,3,13,116.36
23578,2017-11-17,10,10,95.32
23579,2017-11-17,10,38,107.51
23580,2017-11-17,5,20,38.71
23581,2017-11-17,9,4,30.04
23582,2017-11-17,6,31,53.55
23583,2017-11-17,4,48,64.44
23584,2017-11-17,8,49,41.53
23585,2017-11-17,3,39,58.87
23586,2017-11-17,3,1,26.03
23587,2017-11-17,8,6,83.88
23588,2017-11-17,5,24,66.01
23589,2017-11-17,8,11,103.87
23590,2017-11-17,6,32,40.01
23591,2017-11-17,4,33,89.13
23592,2017-11-17,9,49,35.43
23593,2017-11-17,6,50,58.4
23594,2017-11-17,8,12,109.94
23595,2017-11-17,3,19,49.87
23596,2017-11-17,10,5,26.96
23597,2017-11-17,1,7,66.86
23598,2017-11-17,10,2,79.71
23599,2017-11-17,5,21,30.49
23600,2017-11-17,2,48,92.13
23601,2017-11-17,2,5,24.38
23602,2017-11-17,1,37,31.8
23603,2017-11-17,6,28,73.56
23604,2017-11-17,1,42,35.91
23605,2017-11-17,1,35,70.7
23606,2017-11-17,4,26,62.7
23607,2017-11-17,7,2,47.61
23608,2017-11-17,5,5,19.27
23609,2017-11-17,7,17,27.21
23610,2017-11-17,4,16,29.1
23611,2017-11-17,2,10,107.43
23612,2017-11-17,5,35,58.64
23613,2017-11-17,8,34,36.2
23614,2017-11-17,5,46,54.73
23615,2017-11-17,5,11,69.02
23616,2017-11-17,2,26,86.95
23617,2017-11-17,2,22,129.31
23618,2017-11-17,7,9,44.01
23619,2017-11-17,6,3,34.08
23620,2017-11-17,1,30,43.46
23621,2017-11-17,6,4,19.75
23622,2017-11-17,4,30,46.72
23623,2017-11-17,2,1,38.12
23624,2017-11-17,6,2,53.1
23625,2017-11-17,4,4,29.97
23626,2017-11-17,7,15,78.18
23627,2017-11-17,8,38,124.31
23628,2017-11-17,7,44,22.87
23629,2017-11-17,7,22,72.69
23630,2017-11-17,7,32,39.63
23631,2017-11-17,5,15,91.26
23632,2017-11-17,8,33,110.63
23633,2017-11-17,3,7,87.69
23634,2017-11-17,5,27,20.89
23635,2017-11-17,5,39,44.58
23636,2017-11-17,10,31,85.0
23637,2017-11-17,7,5,20.77
23638,2017-11-17,10,14,83.66
23639,2017-11-17,8,4,34.75
23640,2017-11-17,2,46,92.74
23641,2017-11-17,10,6,84.68
23642,2017-11-17,6,8,72.54
23643,2017-11-17,10,47,30.85
23644,2017-11-17,10,19,51.47
23645,2017-11-17,4,2,71.61
23646,2017-11-17,1,34,25.62
23647,2017-11-17,9,10,92.71
23648,2017-11-17,8,19,52.08
23649,2017-11-17,4,40,35.1
23650,2017-11-17,5,40,29.49
23651,2017-11-17,4,36,100.09
23652,2017-11-17,1,49,30.98
23653,2017-11-17,9,20,64.11
23654,2017-11-17,4,12,85.36
23655,2017-11-17,10,18,114.35
23656,2017-11-17,8,25,121.95
23657,2017-11-17,8,21,59.03
23658,2017-11-17,2,39,70.34
23659,2017-11-17,6,49,26.93
23660,2017-11-17,9,12,94.94
23661,2017-11-17,1,23,33.27
23662,2017-11-17,9,37,36.01
23663,2017-11-17,7,10,69.87
23664,2017-11-17,3,48,74.79
23665,2017-11-17,9,11,94.6
23666,2017-11-17,10,21,58.08
23667,2017-11-17,3,40,40.64
23668,2017-11-17,10,27,28.3
23669,2017-11-17,5,26,42.24
23670,2017-11-17,7,8,59.03
23671,2017-11-17,3,41,30.32
23672,2017-11-17,2,15,141.06
23673,2017-11-17,10,13,111.87
23674,2017-11-17,9,29,89.11
23675,2017-11-17,10,35,90.59
23676,2017-11-17,10,28,128.82
23677,2017-11-17,3,50,93.6
23678,2017-11-17,1,27,28.04
23679,2017-11-17,3,24,94.82
23680,2017-11-17,4,22,100.69
23681,2017-11-17,9,22,101.38
23682,2017-11-17,6,33,62.67
23683,2017-11-17,3,10,106.93
23684,2017-11-17,10,1,29.68
23685,2017-11-17,8,28,139.41
23686,2017-11-17,1,16,28.47
23687,2017-11-17,2,44,42.54
23688,2017-11-17,3,27,35.39
23689,2017-11-17,6,19,34.72
23690,2017-11-17,5,32,43.93
23691,2017-11-17,4,47,30.03
23692,2017-11-17,7,7,47.12
23693,2017-11-17,7,35,55.35
23694,2017-11-17,6,7,53.25
23695,2017-11-17,9,18,114.19
23696,2017-11-17,6,17,28.03
23697,2017-11-17,9,33,94.46
23698,2017-11-17,7,45,67.92
23699,2017-11-17,7,42,26.88
23700,2017-11-17,10,49,40.37
23701,2017-11-17,8,10,108.06
23702,2017-11-17,10,16,34.95
23703,2017-11-17,4,39,63.01
23704,2017-11-17,5,29,61.63
23705,2017-11-17,5,50,62.38
23706,2017-11-17,1,4,20.37
23707,2017-11-17,1,13,93.24
23708,2017-11-17,7,48,48.72
23709,2017-11-17,3,15,108.37
23710,2017-11-17,9,46,85.21
23711,2017-11-17,10,33,97.83
23712,2017-11-17,10,3,54.42
23713,2017-11-17,10,45,118.66
23714,2017-11-17,2,42,59.72
23715,2017-11-17,5,1,18.39
23716,2017-11-17,6,39,42.23
23717,2017-11-17,4,11,88.08
23718,2017-11-17,9,34,30.76
23719,2017-11-17,6,22,71.86
23720,2017-11-17,2,37,44.28
23721,2017-11-17,8,44,46.14
23722,2017-11-17,10,23,41.85
23723,2017-11-17,4,24,77.33
23724,2017-11-17,7,3,30.26
23725,2017-11-17,6,11,62.77
23726,2017-11-17,6,20,43.07
23727,2017-11-17,9,27,31.84
23728,2017-11-17,4,49,43.24
23729,2017-11-17,10,8,106.13
23730,2017-11-17,3,45,108.98
23731,2017-11-17,5,17,30.62
23732,2017-11-17,2,25,131.28
23733,2017-11-17,4,37,41.04
23734,2017-11-17,7,31,49.79
23735,2017-11-17,2,13,136.57
23736,2017-11-17,9,25,109.34
23737,2017-11-17,1,50,72.19
23738,2017-11-17,1,33,80.94
23739,2017-11-17,1,41,27.23
23740,2017-11-17,3,43,72.87
23741,2017-11-17,3,34,31.59
23742,2017-11-17,2,8,122.14
23743,2017-11-17,9,7,74.66
23744,2017-11-17,7,39,36.05
23745,2017-11-17,1,45,93.23
23746,2017-11-17,7,43,44.47
23747,2017-11-17,3,31,82.87
23748,2017-11-17,8,35,103.05
23749,2017-11-17,4,14,75.92
23750,2017-11-17,5,13,78.12
23751,2017-11-17,9,47,25.09
23752,2017-11-17,3,11,99.35
23753,2017-11-17,9,14,75.68
23754,2017-11-17,5,31,54.39
23755,2017-11-17,6,34,26.44
23756,2017-11-17,1,3,39.96
23757,2017-11-17,3,9,78.58
23758,2017-11-17,4,5,25.38
23759,2017-11-17,5,18,76.81
23760,2017-11-17,7,4,17.56
23761,2017-11-17,10,37,42.92
23762,2017-11-17,9,42,51.67
23763,2017-11-17,6,42,33.27
23764,2017-11-17,2,19,63.15
23765,2017-11-17,9,21,50.15
23766,2017-11-17,9,19,50.44
23767,2017-11-17,9,45,109.97
23768,2017-11-17,3,22,106.42
23769,2017-11-17,8,42,55.45
23770,2017-11-17,9,8,102.03
23771,2017-11-17,9,30,51.55
23772,2017-11-17,6,47,17.4
23773,2017-11-17,7,16,19.3
23774,2017-11-17,7,26,39.29
23775,2017-11-17,10,25,110.55
23776,2017-11-17,3,47,28.21
23777,2017-11-17,2,49,49.69
23778,2017-11-17,4,15,106.97
23779,2017-11-17,6,1,19.85
23780,2017-11-17,10,42,56.13
23781,2017-11-17,8,20,75.69
23782,2017-11-17,9,9,65.7
23783,2017-11-17,4,3,50.17
23784,2017-11-17,3,8,106.89
23785,2017-11-17,8,29,102.21
23786,2017-11-17,1,25,84.68
23787,2017-11-17,6,15,84.81
23788,2017-11-17,9,41,30.14
23789,2017-11-17,6,26,40.13
23790,2017-11-17,4,28,114.13
23791,2017-11-17,7,6,48.69
23792,2017-11-17,8,27,36.82
23793,2017-11-17,9,6,77.0
23794,2017-11-17,9,13,105.52
23795,2017-11-17,7,49,28.78
23796,2017-11-17,3,26,69.64
23797,2017-11-17,2,38,130.22
23798,2017-11-17,8,31,83.42
23799,2017-11-17,7,27,20.47
23800,2017-11-17,7,28,68.06
23801,2017-11-17,8,39,71.18
23802,2017-11-17,2,9,84.19
23803,2017-11-17,3,23,39.64
23804,2017-11-17,2,2,88.56
23805,2017-11-17,1,1,26.29
23806,2017-11-17,6,12,62.62
23807,2017-11-17,2,21,68.88
23808,2017-11-17,4,29,89.19
23809,2017-11-17,9,35,85.41
23810,2017-11-17,4,46,75.05
23811,2017-11-17,5,14,60.81
23812,2017-11-17,7,36,65.37
23813,2017-11-17,6,40,28.21
23814,2017-11-17,9,28,114.84
23815,2017-11-17,2,20,78.03
23816,2017-11-17,3,30,55.37
23817,2017-11-17,10,32,61.99
23818,2017-11-17,3,32,62.48
23819,2017-11-17,9,32,53.91
23820,2017-11-17,2,47,32.51
23821,2017-11-17,2,11,104.18
23822,2017-11-17,1,32,52.36
23823,2017-11-17,8,24,100.57
23824,2017-11-17,1,8,84.54
23825,2017-11-17,9,50,85.74
23826,2017-11-17,4,19,46.73
23827,2017-11-17,8,14,79.9
23828,2017-11-17,2,31,90.98
23829,2017-11-17,8,36,118.74
23830,2017-11-17,1,43,55.83
23831,2017-11-17,10,4,28.54
23832,2017-11-17,4,9,68.86
23833,2017-11-17,8,30,65.87
23834,2017-11-17,9,38,100.84
23835,2017-11-17,10,43,64.57
23836,2017-11-17,10,11,103.46
23837,2017-11-17,4,27,29.71
23838,2017-11-17,3,12,92.2
23839,2017-11-17,7,11,64.8
23840,2017-11-17,8,46,88.65
23841,2017-11-17,4,38,105.74
23842,2017-11-17,3,33,88.0
23843,2017-11-17,8,5,27.16
23844,2017-11-17,9,17,44.07
23845,2017-11-17,6,37,27.11
23846,2017-11-17,3,42,51.88
23847,2017-11-17,4,31,86.65
23848,2017-11-17,6,23,29.43
23849,2017-11-17,9,26,61.85
23850,2017-11-17,6,9,45.62
23851,2017-11-17,7,12,59.66
23852,2017-11-17,1,36,79.77
23853,2017-11-17,8,50,95.03
23854,2017-11-17,3,38,109.17
23855,2017-11-17,1,10,83.99
23856,2017-11-17,3,36,114.58
23857,2017-11-17,10,41,28.37
23858,2017-11-17,3,46,78.26
23859,2017-11-17,2,43,76.51
23860,2017-11-17,4,18,109.13
23861,2017-11-17,10,22,106.17
23862,2017-11-17,9,5,26.75
23863,2017-11-17,9,15,118.49
23864,2017-11-17,3,4,31.25
23865,2017-11-17,10,12,101.5
23866,2017-11-17,5,10,70.88
23867,2017-11-17,6,18,72.29
23868,2017-11-17,10,30,55.49
23869,2017-11-17,2,36,124.47
23870,2017-11-17,5,23,33.24
23871,2017-11-17,8,47,27.8
23872,2017-11-17,7,14,48.01
23873,2017-11-17,4,13,112.27
23874,2017-11-17,6,16,18.79
23875,2017-11-17,4,41,30.56
23876,2017-11-17,9,2,77.54
23877,2017-11-17,8,18,131.85
23878,2017-11-17,3,6,83.24
23879,2017-11-17,6,10,73.55
23880,2017-11-17,5,25,80.86
23881,2017-11-17,3,14,85.14
23882,2017-11-17,8,3,54.66
23883,2017-11-17,3,28,132.39
23884,2017-11-17,6,24,63.65
23885,2017-11-17,7,25,63.64
23886,2017-11-17,1,48,54.26
23887,2017-11-17,5,30,33.66
23888,2017-11-17,2,32,75.58
23889,2017-11-17,10,9,72.29
23890,2017-11-17,10,7,77.32
23891,2017-11-17,1,15,102.28
23892,2017-11-17,1,19,47.57
23893,2017-11-17,1,46,64.73
23894,2017-11-17,3,25,105.81
23895,2017-11-17,4,42,51.67
23896,2017-11-17,8,23,42.76
23897,2017-11-17,9,48,73.29
23898,2017-11-17,6,44,24.92
23899,2017-11-17,2,45,118.49
23900,2017-11-17,6,36,68.36
23901,2017-11-17,9,36,98.31
23902,2017-11-17,8,40,47.27
23903,2017-11-17,4,10,93.97
23904,2017-11-17,5,49,28.66
23905,2017-11-17,10,50,82.14
23906,2017-11-17,1,17,35.29
23907,2017-11-17,5,28,78.48
23908,2017-11-17,7,19,35.91
23909,2017-11-17,3,29,96.55
23910,2017-11-17,4,45,99.76
23911,2017-11-17,5,16,23.02
23912,2017-11-17,8,41,33.21
23913,2017-11-17,1,40,34.96
23914,2017-11-17,1,26,50.3
23915,2017-11-17,2,6,92.66
23916,2017-11-17,8,32,74.08
23917,2017-11-17,2,34,43.79
23918,2017-11-17,10,39,64.08
23919,2017-11-17,1,18,94.84
23920,2017-11-17,10,15,111.39
23921,2017-11-17,3,3,47.36
23922,2017-11-17,6,25,74.46
